Date,Price
2018-06-26,414.89
2018-06-27,391.58
2018-06-28,372.6
2018-06-29,371.05
2018-06-30,371.05
2018-07-01,371.05
2018-07-02,370.61
2018-07-03,372.96
2018-07-04,368.01
2018-07-05,372.34
2018-07-06,378.25
2018-07-07,378.25
2018-07-08,378.25
2018-07-09,375.76
2018-07-10,375.75
2018-07-11,369.14
2018-07-12,380.67
2018-07-13,382.97
2018-07-14,382.97
2018-07-15,382.97
2018-07-16,385.22
2018-07-17,391.19
2018-07-18,399.7
2018-07-19,397.94
2018-07-20,389.09
2018-07-21,389.09
2018-07-22,389.09
2018-07-23,391.87
2018-07-24,394.05
2018-07-25,393.85
2018-07-26,390.44
2018-07-27,391.07
2018-07-28,391.07
2018-07-29,391.07
2018-07-30,398.82
2018-07-31,388.25
2018-08-01,396.3
2018-08-02,401.71
2018-08-03,401.63
2018-08-04,401.63
2018-08-05,401.63
2018-08-06,401.52
2018-08-07,396.5
2018-08-08,389.96
2018-08-09,389.6
2018-08-10,396.51
2018-08-11,396.51
2018-08-12,396.51
2018-08-13,387.78
2018-08-14,378.66
2018-08-15,378.66
2018-08-16,378.94
2018-08-17,377.88
2018-08-18,377.88
2018-08-19,377.88
2018-08-20,378.35
2018-08-21,370.81
2018-08-22,370.81
2018-08-23,359.58
2018-08-24,357.33
2018-08-25,357.33
2018-08-26,357.33
2018-08-27,359.78
2018-08-28,360.74
2018-08-29,360.76
2018-08-30,361.82
2018-08-31,361.6
2018-09-01,361.6
2018-09-02,361.6
2018-09-03,362.23
2018-09-04,354.13
2018-09-05,350.1
2018-09-06,352.38
2018-09-07,356.51
2018-09-08,356.51
2018-09-09,356.51
2018-09-10,347.63
2018-09-11,341.76
2018-09-12,330.57
2018-09-13,330.57
2018-09-14,349.46
2018-09-15,349.46
2018-09-16,349.46
2018-09-17,361.73
2018-09-18,361.74
2018-09-19,363.42
2018-09-20,363.42
2018-09-21,373.04
2018-09-22,373.04
2018-09-23,373.04
2018-09-24,374.72
2018-09-25,359.49
2018-09-26,365.91
2018-09-27,371.26
2018-09-28,372.56
2018-09-29,372.56
2018-09-30,372.56
2018-10-01,364.43
2018-10-02,364.43
2018-10-03,371.82
2018-10-04,355.41
2018-10-05,265.4
2018-10-06,265.4
2018-10-07,265.4
2018-10-08,265.85
2018-10-09,259.51
2018-10-10,262.52
2018-10-11,273.46
2018-10-12,288.39
2018-10-13,288.39
2018-10-14,288.39
2018-10-15,290.2
2018-10-16,299.34
2018-10-17,290.86
2018-10-18,290.86
2018-10-19,284.72
2018-10-20,284.72
2018-10-21,284.72
2018-10-22,275.09
2018-10-23,265.38
2018-10-24,280.53
2018-10-25,278.44
2018-10-26,273.02
2018-10-27,273.02
2018-10-28,273.02
2018-10-29,275.38
2018-10-30,267.95
2018-10-31,270.37
2018-11-01,281.51
2018-11-02,299.7
2018-11-03,299.7
2018-11-04,299.7
2018-11-05,293.74
2018-11-06,287.76
2018-11-07,288.89
2018-11-08,288.89
2018-11-09,294.92
2018-11-10,294.92
2018-11-11,294.92
2018-11-12,295.43
2018-11-13,302.0
2018-11-14,322.41
2018-11-15,315.99
2018-11-16,321.06
2018-11-17,321.06
2018-11-18,321.06
2018-11-19,320.8
2018-11-20,325.41
2018-11-21,332.15
2018-11-22,321.86
2018-11-23,321.86
2018-11-24,321.86
2018-11-25,321.86
2018-11-26,326.84
2018-11-27,330.9
2018-11-28,325.56
2018-11-29,328.34
2018-11-30,324.69
2018-12-01,324.69
2018-12-02,324.69
2018-12-03,321.74
2018-12-04,330.9
2018-12-05,332.14
2018-12-06,327.03
2018-12-07,325.57
2018-12-08,325.57
2018-12-09,325.57
2018-12-10,324.96
2018-12-11,324.88
2018-12-12,327.46
2018-12-13,334.54
2018-12-14,341.21
2018-12-15,341.21
2018-12-16,341.21
2018-12-17,346.54
2018-12-18,352.15
2018-12-19,358.92
2018-12-20,365.28
2018-12-21,372.86
2018-12-22,372.86
2018-12-23,372.86
2018-12-24,370.25
2018-12-25,370.25
2018-12-26,365.0
2018-12-27,362.59
2018-12-28,365.31
2018-12-29,365.31
2018-12-30,365.31
2018-12-31,362.09
2019-01-01,363.76
2019-01-02,356.03
2019-01-03,351.27
2019-01-04,358.35
2019-01-05,358.35
2019-01-06,358.35
2019-01-07,358.59
2019-01-08,352.88
2019-01-09,343.45
2019-01-10,335.31
2019-01-11,337.39
2019-01-12,337.39
2019-01-13,337.39
2019-01-14,334.4
2019-01-15,340.2
2019-01-16,346.13
2019-01-17,352.26
2019-01-18,354.26
2019-01-19,354.26
2019-01-20,354.26
2019-01-21,351.7
2019-01-22,355.27
2019-01-23,356.74
2019-01-24,356.4
2019-01-25,358.08
2019-01-26,358.08
2019-01-27,358.08
2019-01-28,351.4
2019-01-29,347.3
2019-01-30,340.18
2019-01-31,345.13
2019-02-01,341.32
2019-02-02,341.32
2019-02-03,341.32
2019-02-04,338.62
2019-02-05,338.42
2019-02-06,339.15
2019-02-07,339.93
2019-02-08,342.05
2019-02-09,342.05
2019-02-10,342.05
2019-02-11,333.64
2019-02-12,339.8
2019-02-13,330.39
2019-02-14,317.09
2019-02-15,324.87
2019-02-16,324.87
2019-02-17,324.87
2019-02-18,326.99
2019-02-19,334.91
2019-02-20,340.78
2019-02-21,332.24
2019-02-22,342.99
2019-02-23,342.99
2019-02-24,342.99
2019-02-25,337.39
2019-02-26,333.86
2019-02-27,333.14
2019-02-28,335.82
2019-03-01,341.39
2019-03-02,341.39
2019-03-03,341.39
2019-03-04,341.39
2019-03-05,357.96
2019-03-06,369.94
2019-03-07,372.74
2019-03-08,367.77
2019-03-09,367.77
2019-03-10,367.77
2019-03-11,382.96
2019-03-12,389.72
2019-03-13,387.56
2019-03-14,388.2
2019-03-15,395.2
2019-03-16,395.2
2019-03-17,395.2
2019-03-18,404.74
2019-03-19,406.32
2019-03-20,393.29
2019-03-21,393.29
2019-03-22,382.81
2019-03-23,382.81
2019-03-24,382.81
2019-03-25,382.3
2019-03-26,382.61
2019-03-27,380.03
2019-03-28,384.58
2019-03-29,393.64
2019-03-30,393.64
2019-03-31,393.64
2019-04-01,393.65
2019-04-02,384.63
2019-04-03,367.57
2019-04-04,357.21
2019-04-05,357.59
2019-04-06,357.59
2019-04-07,357.59
2019-04-08,351.36
2019-04-09,353.28
2019-04-10,357.27
2019-04-11,362.02
2019-04-12,363.53
2019-04-13,363.53
2019-04-14,363.53
2019-04-15,358.96
2019-04-16,358.4
2019-04-17,358.4
2019-04-18,361.23
2019-04-19,361.23
2019-04-20,361.23
2019-04-21,361.23
2019-04-22,344.1
2019-04-23,336.39
2019-04-24,345.46
2019-04-25,356.27
2019-04-26,367.61
2019-04-27,367.61
2019-04-28,367.61
2019-04-29,367.61
2019-04-30,376.21
2019-05-01,376.21
2019-05-02,378.53
2019-05-03,382.47
2019-05-04,382.47
2019-05-05,382.47
2019-05-06,388.32
2019-05-07,377.34
2019-05-08,379.3
2019-05-09,371.61
2019-05-10,361.95
2019-05-11,361.95
2019-05-12,361.95
2019-05-13,360.13
2019-05-14,353.92
2019-05-15,363.63
2019-05-16,366.7
2019-05-17,372.24
2019-05-18,372.24
2019-05-19,372.24
2019-05-20,390.78
2019-05-21,375.08
2019-05-22,383.89
2019-05-23,397.91
2019-05-24,392.67
2019-05-25,392.67
2019-05-26,392.67
2019-05-27,398.99
2019-05-28,402.82
2019-05-29,397.21
2019-05-30,405.7
2019-05-31,414.46
2019-06-01,414.46
2019-06-02,414.46
2019-06-03,415.45
2019-06-04,411.29
2019-06-05,411.29
2019-06-06,403.08
2019-06-07,399.42
2019-06-08,399.42
2019-06-09,399.42
2019-06-10,391.31
2019-06-11,385.79
2019-06-12,383.44
2019-06-13,386.86
2019-06-14,386.83
2019-06-15,386.83
2019-06-16,386.83
2019-06-17,380.7
2019-06-18,382.84
2019-06-19,381.28
2019-06-20,383.43
2019-06-21,381.43
2019-06-22,381.43
2019-06-23,381.43
2019-06-24,376.91
2019-06-25,388.94
2019-06-26,389.29
2019-06-27,392.07
2019-06-28,393.71
2019-06-29,393.71
2019-06-30,393.71
2019-07-01,382.24
2019-07-02,379.73
2019-07-03,381.68
2019-07-04,380.23
2019-07-05,370.57
2019-07-06,370.57
2019-07-07,370.57
2019-07-08,361.2
2019-07-09,362.7
2019-07-10,354.0
2019-07-11,350.72
2019-07-12,348.26
2019-07-13,348.26
2019-07-14,348.26
2019-07-15,345.88
2019-07-16,353.71
2019-07-17,352.97
2019-07-18,351.75
2019-07-19,350.33
2019-07-20,350.33
2019-07-21,350.33
2019-07-22,348.97
2019-07-23,356.81
2019-07-24,348.49
2019-07-25,342.93
2019-07-26,340.32
2019-07-27,340.32
2019-07-28,340.32
2019-07-29,342.51
2019-07-30,339.75
2019-07-31,339.96
2019-08-01,342.85
2019-08-02,342.09
2019-08-03,342.09
2019-08-04,342.09
2019-08-05,339.6
2019-08-06,342.88
2019-08-07,336.48
2019-08-08,336.63
2019-08-09,346.65
2019-08-10,346.65
2019-08-11,346.65
2019-08-12,346.65
2019-08-13,350.64
2019-08-14,352.15
2019-08-15,352.15
2019-08-16,351.26
2019-08-17,351.26
2019-08-18,351.26
2019-08-19,348.91
2019-08-20,343.2
2019-08-21,333.07
2019-08-22,316.11
2019-08-23,321.6
2019-08-24,321.6
