Date,Price
2018-07-03,269.65
2018-07-04,267.98
2018-07-05,259.45
2018-07-06,270.22
2018-07-07,270.22
2018-07-08,270.22
2018-07-09,274.78
2018-07-10,275.2
2018-07-11,270.35
2018-07-12,268.3
2018-07-13,265.9
2018-07-14,265.9
2018-07-15,265.9
2018-07-16,255.63
2018-07-17,256.55
2018-07-18,252.61
2018-07-19,254.54
2018-07-20,252.74
2018-07-21,252.74
2018-07-22,252.74
2018-07-23,255.87
2018-07-24,260.21
2018-07-25,258.49
2018-07-26,260.04
2018-07-27,266.19
2018-07-28,266.19
2018-07-29,266.19
2018-07-30,269.2
2018-07-31,264.96
2018-08-01,260.06
2018-08-02,262.61
2018-08-03,260.96
2018-08-04,260.96
2018-08-05,260.96
2018-08-06,257.56
2018-08-07,253.14
2018-08-08,255.37
2018-08-09,258.39
2018-08-10,252.57
2018-08-11,252.57
2018-08-12,252.57
2018-08-13,247.37
2018-08-14,248.55
2018-08-15,248.55
2018-08-16,250.19
2018-08-17,256.76
2018-08-18,256.76
2018-08-19,256.76
2018-08-20,267.63
2018-08-21,271.73
2018-08-22,271.73
2018-08-23,260.16
2018-08-24,256.79
2018-08-25,256.79
2018-08-26,256.79
2018-08-27,258.25
2018-08-28,261.14
2018-08-29,262.36
2018-08-30,260.38
2018-08-31,264.41
2018-09-01,264.41
2018-09-02,264.41
2018-09-03,269.2
2018-09-04,265.69
2018-09-05,262.0
2018-09-06,268.39
2018-09-07,276.39
2018-09-08,276.39
2018-09-09,276.39
2018-09-10,277.42
2018-09-11,272.84
2018-09-12,262.05
2018-09-13,262.05
2018-09-14,266.66
2018-09-15,266.66
2018-09-16,266.66
2018-09-17,262.12
2018-09-18,255.4
2018-09-19,253.1
2018-09-20,253.1
2018-09-21,249.89
2018-09-22,249.89
2018-09-23,249.89
2018-09-24,244.4
2018-09-25,239.95
2018-09-26,233.88
2018-09-27,228.36
2018-09-28,225.65
2018-09-29,225.65
2018-09-30,225.65
2018-10-01,225.4
2018-10-02,225.4
2018-10-03,229.17
2018-10-04,225.61
2018-10-05,220.81
2018-10-06,220.81
2018-10-07,220.81
2018-10-08,213.94
2018-10-09,184.41
2018-10-10,187.99
2018-10-11,184.57
2018-10-12,185.15
2018-10-13,185.15
2018-10-14,185.15
2018-10-15,184.31
2018-10-16,186.03
2018-10-17,183.08
2018-10-18,183.08
2018-10-19,176.27
2018-10-20,176.27
2018-10-21,176.27
2018-10-22,172.31
2018-10-23,172.77
2018-10-24,171.03
2018-10-25,166.6
2018-10-26,169.7
2018-10-27,169.7
2018-10-28,169.7
2018-10-29,173.61
2018-10-30,178.54
2018-10-31,176.38
2018-11-01,181.98
2018-11-02,187.76
2018-11-03,187.76
2018-11-04,187.76
2018-11-05,188.77
2018-11-06,196.39
2018-11-07,194.83
2018-11-08,194.83
2018-11-09,196.87
2018-11-10,196.87
2018-11-11,196.87
2018-11-12,188.69
2018-11-13,180.43
2018-11-14,179.43
2018-11-15,180.8
2018-11-16,179.69
2018-11-17,179.69
2018-11-18,179.69
2018-11-19,183.12
2018-11-20,185.37
2018-11-21,184.81
2018-11-22,183.51
2018-11-23,183.51
2018-11-24,183.51
2018-11-25,183.51
2018-11-26,180.01
2018-11-27,181.38
2018-11-28,176.36
2018-11-29,177.12
2018-11-30,172.62
2018-12-01,172.62
2018-12-02,172.62
2018-12-03,174.24
2018-12-04,176.89
2018-12-05,170.64
2018-12-06,164.8
2018-12-07,162.52
2018-12-08,162.52
2018-12-09,162.52
2018-12-10,158.32
2018-12-11,157.35
2018-12-12,163.59
2018-12-13,166.88
2018-12-14,166.97
2018-12-15,166.97
2018-12-16,166.97
2018-12-17,173.61
2018-12-18,174.91
2018-12-19,174.36
2018-12-20,175.0
2018-12-21,178.14
2018-12-22,178.14
2018-12-23,178.14
2018-12-24,175.4
2018-12-25,175.4
2018-12-26,169.98
2018-12-27,169.87
2018-12-28,171.15
2018-12-29,171.15
2018-12-30,171.15
2018-12-31,172.8
2019-01-01,172.71
2019-01-02,169.85
2019-01-03,167.81
2019-01-04,170.46
2019-01-05,170.46
2019-01-06,170.46
2019-01-07,176.27
2019-01-08,179.01
2019-01-09,182.05
2019-01-10,185.74
2019-01-11,182.53
2019-01-12,182.53
2019-01-13,182.53
2019-01-14,180.72
2019-01-15,183.58
2019-01-16,185.63
2019-01-17,185.18
2019-01-18,183.4
2019-01-19,183.4
2019-01-20,183.4
2019-01-21,182.21
2019-01-22,179.19
2019-01-23,180.41
2019-01-24,175.75
2019-01-25,176.09
2019-01-26,176.09
2019-01-27,176.09
2019-01-28,171.96
2019-01-29,173.23
2019-01-30,174.87
2019-01-31,178.7
2019-02-01,182.8
2019-02-02,182.8
2019-02-03,182.8
2019-02-04,180.7
2019-02-05,176.67
2019-02-06,175.68
2019-02-07,182.49
2019-02-08,151.25
2019-02-09,151.25
2019-02-10,151.25
2019-02-11,150.22
2019-02-12,152.54
2019-02-13,154.33
2019-02-14,157.41
2019-02-15,157.95
2019-02-16,157.95
2019-02-17,157.95
2019-02-18,161.34
2019-02-19,164.08
2019-02-20,165.06
2019-02-21,168.15
2019-02-22,171.72
2019-02-23,171.72
2019-02-24,171.72
2019-02-25,175.23
2019-02-26,180.05
2019-02-27,180.48
2019-02-28,179.06
2019-03-01,180.45
2019-03-02,180.45
2019-03-03,180.45
2019-03-04,180.45
2019-03-05,192.19
2019-03-06,190.86
2019-03-07,190.37
2019-03-08,183.15
2019-03-09,183.15
2019-03-10,183.15
2019-03-11,182.3
2019-03-12,184.93
2019-03-13,182.05
2019-03-14,180.1
2019-03-15,179.4
2019-03-16,179.4
2019-03-17,179.4
2019-03-18,182.82
2019-03-19,182.57
2019-03-20,181.31
2019-03-21,181.31
2019-03-22,178.13
2019-03-23,178.13
2019-03-24,178.13
2019-03-25,172.2
2019-03-26,172.48
