Date,Price
2018-04-06,258.38
2018-04-07,258.38
2018-04-08,258.38
2018-04-09,260.74
2018-04-10,261.62
2018-04-11,258.33
2018-04-12,254.2
2018-04-13,252.57
2018-04-14,252.57
2018-04-15,252.57
2018-04-16,249.11
2018-04-17,249.5
2018-04-18,247.67
2018-04-19,246.67
2018-04-20,241.56
2018-04-21,241.56
2018-04-22,241.56
2018-04-23,242.55
2018-04-24,241.32
2018-04-25,238.78
2018-04-26,234.73
2018-04-27,242.46
2018-04-28,242.46
2018-04-29,242.46
2018-04-30,247.11
2018-05-01,247.11
2018-05-02,242.08
2018-05-03,241.21
2018-05-04,242.15
2018-05-05,242.15
2018-05-06,242.15
2018-05-07,245.59
2018-05-08,249.25
2018-05-09,247.83
2018-05-10,247.98
2018-05-11,248.66
2018-05-12,248.66
2018-05-13,248.66
2018-05-14,253.57
2018-05-15,252.61
2018-05-16,244.2
2018-05-17,244.1
2018-05-18,240.29
2018-05-19,240.29
2018-05-20,240.29
2018-05-21,243.18
2018-05-22,250.57
2018-05-23,265.25
2018-05-24,266.17
2018-05-25,265.26
2018-05-26,265.26
2018-05-27,265.26
2018-05-28,270.84
2018-05-29,266.1
2018-05-30,264.32
2018-05-31,267.78
2018-06-01,266.65
2018-06-02,266.65
2018-06-03,266.65
2018-06-04,264.38
2018-06-05,263.48
2018-06-06,267.41
2018-06-07,270.87
2018-06-08,270.5
2018-06-09,270.5
2018-06-10,270.5
2018-06-11,276.37
2018-06-12,279.19
2018-06-13,287.25
2018-06-14,282.97
2018-06-15,279.23
2018-06-16,279.23
2018-06-17,279.23
2018-06-18,277.04
2018-06-19,273.05
2018-06-20,273.0
2018-06-21,270.59
2018-06-22,270.13
2018-06-23,270.13
2018-06-24,270.13
2018-06-25,270.3
2018-06-26,268.27
2018-06-27,263.58
2018-06-28,258.17
2018-06-29,260.91
2018-06-30,260.91
2018-07-01,260.91
2018-07-02,257.62
2018-07-03,258.07
2018-07-04,256.66
2018-07-05,256.98
2018-07-06,258.29
2018-07-07,258.29
2018-07-08,258.29
2018-07-09,260.67
2018-07-10,264.4
2018-07-11,259.68
2018-07-12,263.07
2018-07-13,258.26
2018-07-14,258.26
2018-07-15,258.26
2018-07-16,253.33
2018-07-17,254.84
2018-07-18,259.11
2018-07-19,260.67
2018-07-20,261.28
2018-07-21,261.28
2018-07-22,261.28
2018-07-23,263.69
2018-07-24,267.44
2018-07-25,269.11
2018-07-26,283.14
2018-07-27,290.46
2018-07-28,290.46
2018-07-29,290.46
2018-07-30,296.67
2018-07-31,296.17
2018-08-01,292.95
2018-08-02,294.02
2018-08-03,297.3
2018-08-04,297.3
2018-08-05,297.3
2018-08-06,307.52
2018-08-07,306.47
2018-08-08,306.82
2018-08-09,316.25
2018-08-10,313.3
2018-08-11,313.3
2018-08-12,313.3
2018-08-13,295.95
2018-08-14,295.85
2018-08-15,295.85
2018-08-16,294.21
2018-08-17,298.51
2018-08-18,298.51
2018-08-19,298.51
2018-08-20,306.04
2018-08-21,305.65
2018-08-22,305.65
2018-08-23,302.26
2018-08-24,301.58
2018-08-25,301.58
2018-08-26,301.58
2018-08-27,307.92
2018-08-28,305.76
2018-08-29,309.64
2018-08-30,307.95
2018-08-31,307.85
2018-09-01,307.85
2018-09-02,307.85
2018-09-03,310.1
2018-09-04,303.13
2018-09-05,295.18
2018-09-06,297.34
2018-09-07,291.75
2018-09-08,291.75
2018-09-09,291.75
2018-09-10,287.9
2018-09-11,287.14
2018-09-12,283.62
2018-09-13,283.62
2018-09-14,290.29
2018-09-15,290.29
2018-09-16,290.29
2018-09-17,285.73
2018-09-18,277.31
2018-09-19,273.54
2018-09-20,273.54
2018-09-21,272.26
2018-09-22,272.26
2018-09-23,272.26
2018-09-24,266.54
2018-09-25,265.54
2018-09-26,266.42
2018-09-27,266.3
2018-09-28,268.19
2018-09-29,268.19
2018-09-30,268.19
2018-10-01,268.85
2018-10-02,268.85
2018-10-03,274.04
2018-10-04,269.48
2018-10-05,264.55
2018-10-06,264.55
2018-10-07,264.55
2018-10-08,262.3
2018-10-09,263.56
2018-10-10,271.41
2018-10-11,263.79
2018-10-12,265.06
2018-10-13,265.06
2018-10-14,265.06
2018-10-15,262.91
2018-10-16,267.89
2018-10-17,266.57
2018-10-18,266.57
2018-10-19,260.66
2018-10-20,260.66
2018-10-21,260.66
2018-10-22,263.03
2018-10-23,256.83
2018-10-24,257.4
2018-10-25,250.37
2018-10-26,250.07
2018-10-27,250.07
2018-10-28,250.07
2018-10-29,262.11
2018-10-30,274.64
2018-10-31,275.87
2018-11-01,285.01
2018-11-02,288.62
2018-11-03,288.62
2018-11-04,288.62
2018-11-05,292.0
2018-11-06,289.58
2018-11-07,286.71
2018-11-08,286.71
2018-11-09,284.58
2018-11-10,284.58
2018-11-11,284.58
2018-11-12,279.74
2018-11-13,276.23
2018-11-14,282.5
2018-11-15,284.37
2018-11-16,287.94
2018-11-17,287.94
2018-11-18,287.94
2018-11-19,288.82
2018-11-20,285.14
2018-11-21,286.74
2018-11-22,284.33
2018-11-23,284.33
2018-11-24,284.33
2018-11-25,284.33
2018-11-26,283.47
2018-11-27,287.89
2018-11-28,288.74
2018-11-29,287.09
2018-11-30,286.52
2018-12-01,286.52
2018-12-02,286.52
2018-12-03,285.68
2018-12-04,284.69
2018-12-05,281.13
2018-12-06,276.5
2018-12-07,274.83
2018-12-08,274.83
2018-12-09,274.83
2018-12-10,273.76
2018-12-11,277.93
2018-12-12,284.28
2018-12-13,290.37
2018-12-14,288.88
2018-12-15,288.88
2018-12-16,288.88
2018-12-17,289.32
2018-12-18,290.48
2018-12-19,299.22
2018-12-20,297.78
2018-12-21,293.22
2018-12-22,293.22
2018-12-23,293.22
